option,recall_images,target_image,hit,image_rank,is_top10
"a dilapidated bathroom, cluttered with debris, and an open toilet","['unlabeled2017/000000035649.jpg', 'unlabeled2017/000000541460.jpg', 'unlabeled2017/000000102287.jpg', 'unlabeled2017/000000340874.jpg', 'unlabeled2017/000000380010.jpg', 'unlabeled2017/000000041502.jpg', 'unlabeled2017/000000076097.jpg', 'unlabeled2017/000000438804.jpg', 'unlabeled2017/000000312823.jpg', 'unlabeled2017/000000246471.jpg']",unlabeled2017/000000246471.jpg,True,35,0
a clock that is positioned on an outside building,"['unlabeled2017/000000143855.jpg', 'unlabeled2017/000000395600.jpg', 'unlabeled2017/000000229146.jpg', 'unlabeled2017/000000381201.jpg', 'unlabeled2017/000000481288.jpg', 'unlabeled2017/000000448692.jpg', 'unlabeled2017/000000401366.jpg', 'unlabeled2017/000000504908.jpg', 'unlabeled2017/000000122579.jpg', 'unlabeled2017/000000057145.jpg']",unlabeled2017/000000057145.jpg,True,62,0
a baseball player wearing a glove during a game,"['unlabeled2017/000000231520.jpg', 'unlabeled2017/000000502230.jpg', 'unlabeled2017/000000568289.jpg', 'unlabeled2017/000000265740.jpg', 'unlabeled2017/000000114000.jpg', 'unlabeled2017/000000322146.jpg', 'unlabeled2017/000000230818.jpg', 'unlabeled2017/000000139114.jpg', 'unlabeled2017/000000052089.jpg', 'unlabeled2017/000000493425.jpg']",unlabeled2017/000000230818.jpg,True,115,0
a snowy street with a fire hydrant and a business in the background,"['unlabeled2017/000000035841.jpg', 'unlabeled2017/000000493456.jpg', 'unlabeled2017/000000227264.jpg', 'unlabeled2017/000000377847.jpg', 'unlabeled2017/000000538009.jpg', 'unlabeled2017/000000395929.jpg', 'unlabeled2017/000000422092.jpg', 'unlabeled2017/000000486535.jpg', 'unlabeled2017/000000024832.jpg', 'unlabeled2017/000000199895.jpg']",unlabeled2017/000000199895.jpg,True,62,0
a graffiti covered train sitting on the tracks,"['unlabeled2017/000000480931.jpg', 'unlabeled2017/000000481625.jpg', 'unlabeled2017/000000136500.jpg', 'unlabeled2017/000000578446.jpg', 'unlabeled2017/000000211023.jpg', 'unlabeled2017/000000177694.jpg', 'unlabeled2017/000000312849.jpg', 'unlabeled2017/000000286621.jpg', 'unlabeled2017/000000248053.jpg', 'unlabeled2017/000000240893.jpg']",unlabeled2017/000000136500.jpg,True,0,1
numerous animal tows are sitting right on the shelf,"['unlabeled2017/000000047038.jpg', 'unlabeled2017/000000501069.jpg', 'unlabeled2017/000000261681.jpg', 'unlabeled2017/000000314345.jpg', 'unlabeled2017/000000119844.jpg', 'unlabeled2017/000000272464.jpg', 'unlabeled2017/000000036321.jpg', 'unlabeled2017/000000459859.jpg', 'unlabeled2017/000000070587.jpg', 'unlabeled2017/000000281338.jpg']",unlabeled2017/000000501069.jpg,True,117,0
numerous motorcycles are parked right on the street outside,"['unlabeled2017/000000255456.jpg', 'unlabeled2017/000000480902.jpg', 'unlabeled2017/000000092782.jpg', 'unlabeled2017/000000251437.jpg', 'unlabeled2017/000000147668.jpg', 'unlabeled2017/000000185078.jpg', 'unlabeled2017/000000347045.jpg', 'unlabeled2017/000000547152.jpg', 'unlabeled2017/000000093197.jpg', 'unlabeled2017/000000506795.jpg']",unlabeled2017/000000506795.jpg,True,74,0
a yellow hydrant on the sidewalk near signs,"['unlabeled2017/000000487947.jpg', 'unlabeled2017/000000302031.jpg', 'unlabeled2017/000000041599.jpg', 'unlabeled2017/000000538346.jpg', 'unlabeled2017/000000029467.jpg', 'unlabeled2017/000000365392.jpg', 'unlabeled2017/000000043647.jpg', 'unlabeled2017/000000113778.jpg', 'unlabeled2017/000000404269.jpg', 'unlabeled2017/000000235684.jpg']",unlabeled2017/000000404269.jpg,True,10,0
a small shower sits in the corner of the bathroom,"['unlabeled2017/000000576459.jpg', 'unlabeled2017/000000534948.jpg', 'unlabeled2017/000000401999.jpg', 'unlabeled2017/000000124068.jpg', 'unlabeled2017/000000438616.jpg', 'unlabeled2017/000000454747.jpg', 'unlabeled2017/000000455274.jpg', 'unlabeled2017/000000017686.jpg', 'unlabeled2017/000000422673.jpg', 'unlabeled2017/000000514919.jpg']",unlabeled2017/000000514919.jpg,True,18,0
a blue and yellow train sitting alongside a river,"['unlabeled2017/000000132363.jpg', 'unlabeled2017/000000210858.jpg', 'unlabeled2017/000000029763.jpg', 'unlabeled2017/000000121789.jpg', 'unlabeled2017/000000176866.jpg', 'unlabeled2017/000000369315.jpg', 'unlabeled2017/000000339594.jpg', 'unlabeled2017/000000189215.jpg', 'unlabeled2017/000000438779.jpg', 'unlabeled2017/000000142446.jpg']",unlabeled2017/000000142446.jpg,True,97,0
a small shed in a field filled with trees and grass,"['unlabeled2017/000000018721.jpg', 'unlabeled2017/000000061623.jpg', 'unlabeled2017/000000539528.jpg', 'unlabeled2017/000000027690.jpg', 'unlabeled2017/000000569708.jpg', 'unlabeled2017/000000576812.jpg', 'unlabeled2017/000000251295.jpg', 'unlabeled2017/000000463407.jpg', 'unlabeled2017/000000413647.jpg', 'unlabeled2017/000000429921.jpg']",unlabeled2017/000000429921.jpg,True,940,0
the young boy is playing tennis at the court,"['unlabeled2017/000000145173.jpg', 'unlabeled2017/000000455584.jpg', 'unlabeled2017/000000388351.jpg', 'unlabeled2017/000000434552.jpg', 'unlabeled2017/000000320263.jpg', 'unlabeled2017/000000000893.jpg', 'unlabeled2017/000000328042.jpg', 'unlabeled2017/000000132856.jpg', 'unlabeled2017/000000281263.jpg', 'unlabeled2017/000000016907.jpg']",unlabeled2017/000000016907.jpg,True,150,0
man sitting looking at 2 computer screens with identical icons on them,"['unlabeled2017/000000304049.jpg', 'unlabeled2017/000000114908.jpg', 'unlabeled2017/000000391468.jpg', 'unlabeled2017/000000091940.jpg', 'unlabeled2017/000000097559.jpg', 'unlabeled2017/000000405450.jpg', 'unlabeled2017/000000184308.jpg', 'unlabeled2017/000000309329.jpg', 'unlabeled2017/000000425034.jpg', 'unlabeled2017/000000418299.jpg']",unlabeled2017/000000418299.jpg,True,172,0
"a hitter and catcher, with an umpire behind them, at home plate of a baseball field","['unlabeled2017/000000163721.jpg', 'unlabeled2017/000000504798.jpg', 'unlabeled2017/000000129043.jpg', 'unlabeled2017/000000412839.jpg', 'unlabeled2017/000000574701.jpg', 'unlabeled2017/000000093021.jpg', 'unlabeled2017/000000491783.jpg', 'unlabeled2017/000000155610.jpg', 'unlabeled2017/000000174846.jpg', 'unlabeled2017/000000214044.jpg']",unlabeled2017/000000214044.jpg,True,157,0
"a suv and trailer, taking a break, letting their horse get some air","['unlabeled2017/000000580547.jpg', 'unlabeled2017/000000561329.jpg', 'unlabeled2017/000000197345.jpg', 'unlabeled2017/000000066990.jpg', 'unlabeled2017/000000148883.jpg', 'unlabeled2017/000000216566.jpg', 'unlabeled2017/000000296356.jpg', 'unlabeled2017/000000211592.jpg', 'unlabeled2017/000000495321.jpg', 'unlabeled2017/000000477582.jpg']",unlabeled2017/000000561329.jpg,True,1,1
2 adult elephants standing and a baby elephant between them,"['unlabeled2017/000000059792.jpg', 'unlabeled2017/000000127845.jpg', 'unlabeled2017/000000464313.jpg', 'unlabeled2017/000000349639.jpg', 'unlabeled2017/000000023190.jpg', 'unlabeled2017/000000251239.jpg', 'unlabeled2017/000000110598.jpg', 'unlabeled2017/000000486939.jpg', 'unlabeled2017/000000001413.jpg', 'unlabeled2017/000000565265.jpg']",unlabeled2017/000000565265.jpg,True,109,0
a parking meter that says denver's road home,"['unlabeled2017/000000375957.jpg', 'unlabeled2017/000000082161.jpg', 'unlabeled2017/000000133880.jpg', 'unlabeled2017/000000439665.jpg', 'unlabeled2017/000000311572.jpg', 'unlabeled2017/000000461730.jpg', 'unlabeled2017/000000121065.jpg', 'unlabeled2017/000000111008.jpg', 'unlabeled2017/000000096669.jpg', 'unlabeled2017/000000088115.jpg']",unlabeled2017/000000375957.jpg,True,0,1
a group of children wearing costumes are posing for a scene,"['unlabeled2017/000000076825.jpg', 'unlabeled2017/000000030324.jpg', 'unlabeled2017/000000494131.jpg', 'unlabeled2017/000000566594.jpg', 'unlabeled2017/000000533444.jpg', 'unlabeled2017/000000309830.jpg', 'unlabeled2017/000000446821.jpg', 'unlabeled2017/000000158041.jpg', 'unlabeled2017/000000580102.jpg', 'unlabeled2017/000000005493.jpg']",unlabeled2017/000000076825.jpg,True,1,1
"a street sign that reads, ""walker rd cedar hills"" is posted above 2 trees","['unlabeled2017/000000328336.jpg', 'unlabeled2017/000000062253.jpg', 'unlabeled2017/000000459362.jpg', 'unlabeled2017/000000397119.jpg', 'unlabeled2017/000000323452.jpg', 'unlabeled2017/000000505608.jpg', 'unlabeled2017/000000427877.jpg', 'unlabeled2017/000000338193.jpg', 'unlabeled2017/000000174485.jpg', 'unlabeled2017/000000231921.jpg']",unlabeled2017/000000328336.jpg,True,0,1
a woman walking away from a suitcase on a beach,"['unlabeled2017/000000000561.jpg', 'unlabeled2017/000000095584.jpg', 'unlabeled2017/000000337470.jpg', 'unlabeled2017/000000505280.jpg', 'unlabeled2017/000000113894.jpg', 'unlabeled2017/000000072924.jpg', 'unlabeled2017/000000220961.jpg', 'unlabeled2017/000000418402.jpg', 'unlabeled2017/000000335952.jpg', 'unlabeled2017/000000555980.jpg']",unlabeled2017/000000113894.jpg,True,0,1
elephants walking in a river on a sunny day,"['unlabeled2017/000000442616.jpg', 'unlabeled2017/000000514509.jpg', 'unlabeled2017/000000100578.jpg', 'unlabeled2017/000000223911.jpg', 'unlabeled2017/000000464946.jpg', 'unlabeled2017/000000059864.jpg', 'unlabeled2017/000000174367.jpg', 'unlabeled2017/000000485775.jpg', 'unlabeled2017/000000002262.jpg', 'unlabeled2017/000000246712.jpg']",unlabeled2017/000000246712.jpg,True,35,0
a hospital room with white pillows and an orange curtain,"['unlabeled2017/000000271950.jpg', 'unlabeled2017/000000281337.jpg', 'unlabeled2017/000000180108.jpg', 'unlabeled2017/000000233849.jpg', 'unlabeled2017/000000014540.jpg', 'unlabeled2017/000000072415.jpg', 'unlabeled2017/000000206936.jpg', 'unlabeled2017/000000333947.jpg', 'unlabeled2017/000000291744.jpg', 'unlabeled2017/000000189917.jpg']",unlabeled2017/000000271950.jpg,True,0,1
a group of animals bunched together with a person,"['unlabeled2017/000000022851.jpg', 'unlabeled2017/000000134467.jpg', 'unlabeled2017/000000190739.jpg', 'unlabeled2017/000000036306.jpg', 'unlabeled2017/000000437233.jpg', 'unlabeled2017/000000310231.jpg', 'unlabeled2017/000000491982.jpg', 'unlabeled2017/000000340797.jpg', 'unlabeled2017/000000352634.jpg', 'unlabeled2017/000000158168.jpg']",unlabeled2017/000000158168.jpg,True,1357,0
2 men are standing near a kitchen counter with glasses and kettles,"['unlabeled2017/000000266894.jpg', 'unlabeled2017/000000222153.jpg', 'unlabeled2017/000000123857.jpg', 'unlabeled2017/000000116538.jpg', 'unlabeled2017/000000095423.jpg', 'unlabeled2017/000000440578.jpg', 'unlabeled2017/000000011484.jpg', 'unlabeled2017/000000321148.jpg', 'unlabeled2017/000000100646.jpg', 'unlabeled2017/000000378763.jpg']",unlabeled2017/000000440578.jpg,True,1,1
a woman is standing in front of the mixer,"['unlabeled2017/000000116736.jpg', 'unlabeled2017/000000220230.jpg', 'unlabeled2017/000000241556.jpg', 'unlabeled2017/000000569745.jpg', 'unlabeled2017/000000301568.jpg', 'unlabeled2017/000000261859.jpg', 'unlabeled2017/000000369995.jpg', 'unlabeled2017/000000142392.jpg', 'unlabeled2017/000000544702.jpg', 'unlabeled2017/000000106472.jpg']",unlabeled2017/000000569745.jpg,True,4,1
a man in various stages of making a pizza,"['unlabeled2017/000000289233.jpg', 'unlabeled2017/000000034351.jpg', 'unlabeled2017/000000183605.jpg', 'unlabeled2017/000000082905.jpg', 'unlabeled2017/000000203225.jpg', 'unlabeled2017/000000398501.jpg', 'unlabeled2017/000000517187.jpg', 'unlabeled2017/000000151076.jpg', 'unlabeled2017/000000424519.jpg', 'unlabeled2017/000000213664.jpg']",unlabeled2017/000000289233.jpg,True,0,1
"a well loved pooh bear, all flattened and fluffless","['unlabeled2017/000000107031.jpg', 'unlabeled2017/000000421397.jpg', 'unlabeled2017/000000345222.jpg', 'unlabeled2017/000000534981.jpg', 'unlabeled2017/000000570677.jpg', 'unlabeled2017/000000559089.jpg', 'unlabeled2017/000000440987.jpg', 'unlabeled2017/000000509112.jpg', 'unlabeled2017/000000495910.jpg', 'unlabeled2017/000000522072.jpg']",unlabeled2017/000000522072.jpg,True,12,0
"a cup of tomato soup sits alongside toast, butter, and sauce","['unlabeled2017/000000175723.jpg', 'unlabeled2017/000000079461.jpg', 'unlabeled2017/000000171873.jpg', 'unlabeled2017/000000335187.jpg', 'unlabeled2017/000000404173.jpg', 'unlabeled2017/000000526644.jpg', 'unlabeled2017/000000478194.jpg', 'unlabeled2017/000000159522.jpg', 'unlabeled2017/000000035592.jpg', 'unlabeled2017/000000454202.jpg']",unlabeled2017/000000454202.jpg,True,58,0
3 blue colored jets performing barrel rolls through the sky,"['unlabeled2017/000000264184.jpg', 'unlabeled2017/000000215204.jpg', 'unlabeled2017/000000169008.jpg', 'unlabeled2017/000000358855.jpg', 'unlabeled2017/000000314000.jpg', 'unlabeled2017/000000030824.jpg', 'unlabeled2017/000000274515.jpg', 'unlabeled2017/000000185471.jpg', 'unlabeled2017/000000142911.jpg', 'unlabeled2017/000000000648.jpg']",unlabeled2017/000000000648.jpg,True,5,1
a snowboarder is snowboarding down a snow covered hill,"['unlabeled2017/000000551273.jpg', 'unlabeled2017/000000552017.jpg', 'unlabeled2017/000000110099.jpg', 'unlabeled2017/000000211671.jpg', 'unlabeled2017/000000354675.jpg', 'unlabeled2017/000000132088.jpg', 'unlabeled2017/000000111267.jpg', 'unlabeled2017/000000052588.jpg', 'unlabeled2017/000000114804.jpg', 'unlabeled2017/000000516824.jpg']",unlabeled2017/000000516824.jpg,True,694,0
4 images of a fire hydrant on a sidewalk,"['unlabeled2017/000000094629.jpg', 'unlabeled2017/000000550383.jpg', 'unlabeled2017/000000487947.jpg', 'unlabeled2017/000000078476.jpg', 'unlabeled2017/000000035841.jpg', 'unlabeled2017/000000496271.jpg', 'unlabeled2017/000000135409.jpg', 'unlabeled2017/000000484000.jpg', 'unlabeled2017/000000271569.jpg', 'unlabeled2017/000000420164.jpg']",unlabeled2017/000000420164.jpg,True,0,1
a train that is parked next to another train,"['unlabeled2017/000000406853.jpg', 'unlabeled2017/000000155474.jpg', 'unlabeled2017/000000295226.jpg', 'unlabeled2017/000000138526.jpg', 'unlabeled2017/000000433094.jpg', 'unlabeled2017/000000044237.jpg', 'unlabeled2017/000000177694.jpg', 'unlabeled2017/000000472074.jpg', 'unlabeled2017/000000437380.jpg', 'unlabeled2017/000000188270.jpg']",unlabeled2017/000000188270.jpg,True,968,0
2 baseball teams playing on a baseball field,"['unlabeled2017/000000540301.jpg', 'unlabeled2017/000000121218.jpg', 'unlabeled2017/000000014415.jpg', 'unlabeled2017/000000087335.jpg', 'unlabeled2017/000000430922.jpg', 'unlabeled2017/000000022540.jpg', 'unlabeled2017/000000561569.jpg', 'unlabeled2017/000000546714.jpg', 'unlabeled2017/000000224885.jpg', 'unlabeled2017/000000195131.jpg']",unlabeled2017/000000195131.jpg,True,290,0
a lush mountain filled with numerous people who are snowboarding,"['unlabeled2017/000000197516.jpg', 'unlabeled2017/000000303103.jpg', 'unlabeled2017/000000540197.jpg', 'unlabeled2017/000000480941.jpg', 'unlabeled2017/000000406733.jpg', 'unlabeled2017/000000081731.jpg', 'unlabeled2017/000000081625.jpg', 'unlabeled2017/000000408442.jpg', 'unlabeled2017/000000171996.jpg', 'unlabeled2017/000000033330.jpg']",unlabeled2017/000000033330.jpg,True,258,0
"a photo shot from an airplane shows mountains, raging waters, and the ocean","['unlabeled2017/000000234727.jpg', 'unlabeled2017/000000571092.jpg', 'unlabeled2017/000000437043.jpg', 'unlabeled2017/000000444833.jpg', 'unlabeled2017/000000209553.jpg', 'unlabeled2017/000000009742.jpg', 'unlabeled2017/000000396394.jpg', 'unlabeled2017/000000482342.jpg', 'unlabeled2017/000000038062.jpg', 'unlabeled2017/000000504944.jpg']",unlabeled2017/000000396394.jpg,True,6,1
a passenger train pulls into a train station,"['unlabeled2017/000000252764.jpg', 'unlabeled2017/000000295226.jpg', 'unlabeled2017/000000320064.jpg', 'unlabeled2017/000000269222.jpg', 'unlabeled2017/000000217806.jpg', 'unlabeled2017/000000092449.jpg', 'unlabeled2017/000000048427.jpg', 'unlabeled2017/000000085969.jpg', 'unlabeled2017/000000370683.jpg', 'unlabeled2017/000000181412.jpg']",unlabeled2017/000000181412.jpg,True,497,0
a dual monitor set up with wired house and wireless keyboard,"['unlabeled2017/000000402210.jpg', 'unlabeled2017/000000184308.jpg', 'unlabeled2017/000000391468.jpg', 'unlabeled2017/000000243674.jpg', 'unlabeled2017/000000565221.jpg', 'unlabeled2017/000000247043.jpg', 'unlabeled2017/000000540580.jpg', 'unlabeled2017/000000145396.jpg', 'unlabeled2017/000000228459.jpg', 'unlabeled2017/000000368082.jpg']",unlabeled2017/000000368082.jpg,True,167,0
a street sign in front of a ramp and a pyramid-shaped brick building,"['unlabeled2017/000000223898.jpg', 'unlabeled2017/000000186911.jpg', 'unlabeled2017/000000099386.jpg', 'unlabeled2017/000000580909.jpg', 'unlabeled2017/000000337950.jpg', 'unlabeled2017/000000257834.jpg', 'unlabeled2017/000000118208.jpg', 'unlabeled2017/000000130658.jpg', 'unlabeled2017/000000572893.jpg', 'unlabeled2017/000000062886.jpg']",unlabeled2017/000000062886.jpg,True,77,0
there is a 7 eleven next to the large building,"['unlabeled2017/000000250984.jpg', 'unlabeled2017/000000019148.jpg', 'unlabeled2017/000000524727.jpg', 'unlabeled2017/000000318762.jpg', 'unlabeled2017/000000187910.jpg', 'unlabeled2017/000000355824.jpg', 'unlabeled2017/000000332604.jpg', 'unlabeled2017/000000167933.jpg', 'unlabeled2017/000000555850.jpg', 'unlabeled2017/000000105892.jpg']",unlabeled2017/000000105892.jpg,True,138,0
a woman with dark hair sits in front of a laptop and a coffee cup,"['unlabeled2017/000000259972.jpg', 'unlabeled2017/000000509762.jpg', 'unlabeled2017/000000499100.jpg', 'unlabeled2017/000000025213.jpg', 'unlabeled2017/000000443412.jpg', 'unlabeled2017/000000203774.jpg', 'unlabeled2017/000000524939.jpg', 'unlabeled2017/000000103994.jpg', 'unlabeled2017/000000537716.jpg', 'unlabeled2017/000000006103.jpg']",unlabeled2017/000000025213.jpg,True,0,1
a man on skiing standing in front of a hill,"['unlabeled2017/000000037937.jpg', 'unlabeled2017/000000263188.jpg', 'unlabeled2017/000000182271.jpg', 'unlabeled2017/000000145822.jpg', 'unlabeled2017/000000149906.jpg', 'unlabeled2017/000000023750.jpg', 'unlabeled2017/000000533279.jpg', 'unlabeled2017/000000245399.jpg', 'unlabeled2017/000000434592.jpg', 'unlabeled2017/000000391004.jpg']",unlabeled2017/000000391004.jpg,True,1147,0
there is a table with plates and forks on it there are also napkins and matches on it and a birthday cake with brown frosting and orange lettering with 1 orange candle on top,"['unlabeled2017/000000063760.jpg', 'unlabeled2017/000000442719.jpg', 'unlabeled2017/000000356232.jpg', 'unlabeled2017/000000059851.jpg', 'unlabeled2017/000000419431.jpg', 'unlabeled2017/000000332198.jpg', 'unlabeled2017/000000096434.jpg', 'unlabeled2017/000000196687.jpg', 'unlabeled2017/000000169778.jpg', 'unlabeled2017/000000414635.jpg']",unlabeled2017/000000414635.jpg,True,2,1
a sign pointing towards notre dame is shown,"['unlabeled2017/000000352725.jpg', 'unlabeled2017/000000188061.jpg', 'unlabeled2017/000000493565.jpg', 'unlabeled2017/000000203567.jpg', 'unlabeled2017/000000562186.jpg', 'unlabeled2017/000000449237.jpg', 'unlabeled2017/000000433000.jpg', 'unlabeled2017/000000548148.jpg', 'unlabeled2017/000000257883.jpg', 'unlabeled2017/000000233532.jpg']",unlabeled2017/000000352725.jpg,True,0,1
