,target_image,option,image_rank,is_top10
1309,./playground/data/mscoco/val2017/000000152870.jpg,A giraffe standing on a grass covered field.,9,1
1310,./playground/data/mscoco/val2017/000000524742.jpg,A wall covered in graffiti next to a sidewalk.,8,1
1311,./playground/data/mscoco/val2017/000000276707.jpg,A street sign prohibiting vehicles in front of a store.,1,1
1312,./playground/data/mscoco/val2017/000000142585.jpg,A couple of vehicles are side by side. ,535,0
1313,./playground/data/mscoco/val2017/000000101022.jpg,Two signs that are on a pole in the snow.,6,1
1314,./playground/data/mscoco/val2017/000000326627.jpg,A building that has a rainbow above it.,0,1
1315,./playground/data/mscoco/val2017/000000108244.jpg,A black cat with a hat on the ground.,1,1
1316,./playground/data/mscoco/val2017/000000327601.jpg,A woman sitting on a unique chair beside a vase. ,0,1
1317,./playground/data/mscoco/val2017/000000264335.jpg,A bird flying through a blue sky with wide wings.,0,1
1318,./playground/data/mscoco/val2017/000000044699.jpg,A group of animals grazing on a lush green field.,86,0
1319,./playground/data/mscoco/val2017/000000244379.jpg,"This highway is empty this early on the morning,",7,1
1320,./playground/data/mscoco/val2017/000000201934.jpg,A white bus parked next to a sidewalk near a fence.,0,1
1321,./playground/data/mscoco/val2017/000000284279.jpg,A humming bird standing on top of a green feeder.,11,0
1322,./playground/data/mscoco/val2017/000000184324.jpg,A group of people walking across a busy city street.,10,0
1323,./playground/data/mscoco/val2017/000000373353.jpg,People crossing a street in front of a taxi and tour bus.,5,1
1324,./playground/data/mscoco/val2017/000000308391.jpg,A fire department with a sign out front ,0,1
1325,./playground/data/mscoco/val2017/000000176037.jpg,A transit bus riding through a city street at night.,2,1
1326,./playground/data/mscoco/val2017/000000093154.jpg,Signs along a street on a rainy day.,9,1
1327,./playground/data/mscoco/val2017/000000522940.jpg,a close up of a vandalized stop sign ,9,1
1328,./playground/data/mscoco/val2017/000000491470.jpg,"A snowy, icy, empty city street and a stoplight.",2,1
1329,./playground/data/mscoco/val2017/000000379800.jpg,An orange train engine moves down the track with one train car behind it.,0,1
1330,./playground/data/mscoco/val2017/000000025181.jpg,A train station with an awning is depicted with a train on the right platform.,37,0
1331,./playground/data/mscoco/val2017/000000499768.jpg,a fire hydrant on a city side walk with bushes,4,1
1332,./playground/data/mscoco/val2017/000000211069.jpg,Two giraffe moving very quickly in the woods.,1,1
1333,./playground/data/mscoco/val2017/000000456496.jpg,A woman sitting in front of the Eiffel tower near pigeons.,0,1
1334,./playground/data/mscoco/val2017/000000014226.jpg,A man sitting on a train at a table using a laptop.,0,1
1335,./playground/data/mscoco/val2017/000000130599.jpg,A man punching an innocent giraffe in the side of it's head.,1,1
1336,./playground/data/mscoco/val2017/000000570539.jpg,An older man is sitting on the bus above a movie advertisement.,0,1
1337,./playground/data/mscoco/val2017/000000100274.jpg,A long train traveling through a train yard.,2,1
1338,./playground/data/mscoco/val2017/000000057244.jpg,A rusted out train engine sitting next to a green forest.,0,1
1339,./playground/data/mscoco/val2017/000000273198.jpg,A man opening a fire hydrant spewing out rusty water into a street.,1,1
1340,./playground/data/mscoco/val2017/000000338532.jpg,A giraffe stands in the middle of a sandy area.,12,0
1341,./playground/data/mscoco/val2017/000000269632.jpg,A bright yellow transit bus is making it's way down a street in the dark.,0,1
1342,./playground/data/mscoco/val2017/000000240767.jpg,A red brick building with a street sign sitting outside of it.,3,1
1343,./playground/data/mscoco/val2017/000000375763.jpg,A very cute flock of sheep in a grassy field.,8,1
1344,./playground/data/mscoco/val2017/000000015751.jpg,A few birds are on the roof of a house.,0,1
1345,./playground/data/mscoco/val2017/000000500423.jpg,"An orange, white, and gray train is sitting at the platform.",2,1
1346,./playground/data/mscoco/val2017/000000284725.jpg,a public transit bus on a city street,78,0
1347,./playground/data/mscoco/val2017/000000475365.jpg,a close up of an the front of an amtrak train ,0,1
1348,./playground/data/mscoco/val2017/000000472030.jpg,A lush green forest filled with lots of trees.,0,1
1349,./playground/data/mscoco/val2017/000000572462.jpg,A group of people standing inside of a moving tram.,568,0
1350,./playground/data/mscoco/val2017/000000012062.jpg,A large white sheep standing next to other sheep.,16,0
1351,./playground/data/mscoco/val2017/000000464251.jpg,A small red bird perched by a wooden flower box,0,1
1352,./playground/data/mscoco/val2017/000000295231.jpg,A group of animals standing on top of a grass covered field.,128,0
1353,./playground/data/mscoco/val2017/000000368456.jpg,A train covered in graffiti on top of train tracks.,4,1
1354,./playground/data/mscoco/val2017/000000100489.jpg,A bird perched on top of a tree filled with leaves.,0,1
1355,./playground/data/mscoco/val2017/000000336587.jpg,a stop sign sittin on a pole that is somewhat broken ,0,1
1356,./playground/data/mscoco/val2017/000000497867.jpg,A hybrid diesel-electric commuter bus on the street in England,0,1
1357,./playground/data/mscoco/val2017/000000260266.jpg,The traffic signal is at the intersection near a large building.,1,1
1358,./playground/data/mscoco/val2017/000000537153.jpg,A couple of people sitting on top of a wooden bench.,22,0
1359,./playground/data/mscoco/val2017/000000364322.jpg,many woolly sheep standing together in the field,0,1
1360,./playground/data/mscoco/val2017/000000239843.jpg,Two street signs on top of a stop sign.,28,0
1361,./playground/data/mscoco/val2017/000000311909.jpg,A public transportation bus near a curb with a bicycle rack.,20,0
1362,./playground/data/mscoco/val2017/000000241297.jpg,A train traveling down tracks next to a lush forest.,99,0
1363,./playground/data/mscoco/val2017/000000296317.jpg,"An African type landscape with giraffes, wildebeests and antelope.",2,1
1364,./playground/data/mscoco/val2017/000000460229.jpg,A red traffic stop sign with a blank white sign below it.,6,1
1365,./playground/data/mscoco/val2017/000000490413.jpg,The airplane has landed behind a fence with barbed wire,0,1
1366,./playground/data/mscoco/val2017/000000334371.jpg,A tall building with four double decker buses driving along a parking lot.,3,1
1367,./playground/data/mscoco/val2017/000000110721.jpg,a large plane is docked at the airport and connected,14,0
1368,./playground/data/mscoco/val2017/000000402519.jpg,A small yellow bird on a small branch.,0,1
1369,./playground/data/mscoco/val2017/000000551350.jpg,The picnic table under the tree is empty of people.,0,1
1370,./playground/data/mscoco/val2017/000000019042.jpg,A large bird that is standing on some rocks by a river.,0,1
1371,./playground/data/mscoco/val2017/000000147338.jpg,A yellow fire hydrant with a cartoon face drawn on it.,3,1
1372,./playground/data/mscoco/val2017/000000066135.jpg,An old yellow train is waiting at the station.,7,1
1373,./playground/data/mscoco/val2017/000000393282.jpg,Two giraffes standing around in the middle of a field.,21,0
1374,./playground/data/mscoco/val2017/000000022589.jpg,A couple of sheep standing next to each other on a field.,6,1
1375,./playground/data/mscoco/val2017/000000064359.jpg,Three zebra and four giraffe inside a fenced area.,4,1
1376,./playground/data/mscoco/val2017/000000332901.jpg,a few animals that are in side a fence,293,0
1377,./playground/data/mscoco/val2017/000000353180.jpg,A group of people that are behind a bus.,12,0
1378,./playground/data/mscoco/val2017/000000153299.jpg,two giraffes are standing together outside a barn,23,0
1379,./playground/data/mscoco/val2017/000000519338.jpg,A blue rusted train engine sitting on top of rail tracks.,0,1
1380,./playground/data/mscoco/val2017/000000049060.jpg,A train sitting next to a loading platform with people standing on it.,73,0
1381,./playground/data/mscoco/val2017/000000395575.jpg,THERE IS A BENCH IN FRONT OF TE LAKE ,37,0
1382,./playground/data/mscoco/val2017/000000475223.jpg,A bird standing next to a lot of tall grass.,36,0
1383,./playground/data/mscoco/val2017/000000530466.jpg,A passenger train that has some graffiti on it.,0,1
1384,./playground/data/mscoco/val2017/000000442661.jpg,a giraffe stares out of a glass window ,0,1
1385,./playground/data/mscoco/val2017/000000460160.jpg,a white bird some sand water rocks and grass,1,1
1386,./playground/data/mscoco/val2017/000000133819.jpg,A blue bus driving down a city street.,2,1
1387,./playground/data/mscoco/val2017/000000091619.jpg,A red stop sign sitting next to a light pole.,7,1
1388,./playground/data/mscoco/val2017/000000307074.jpg,A traffic light hanging over a road at a cross walk.,45,0
1389,./playground/data/mscoco/val2017/000000300155.jpg,A bird is perched on the twig of a tree. ,8,1
1390,./playground/data/mscoco/val2017/000000483667.jpg,a man wearing a top hat and a red tie ,0,1
1391,./playground/data/mscoco/val2017/000000278749.jpg,a black and white photo of a person holding a sign,0,1
1392,./playground/data/mscoco/val2017/000000243867.jpg,a bus and a car on a city street,39,0
1393,./playground/data/mscoco/val2017/000000210394.jpg,A city passenger bus stopping to take on passengers.,65,0
1394,./playground/data/mscoco/val2017/000000545594.jpg,A woman with a red backpack is on a bus.,0,1
1395,./playground/data/mscoco/val2017/000000384513.jpg,a small horse is attached to a cart on the side of a road,0,1
1396,./playground/data/mscoco/val2017/000000252559.jpg,People walking by a building with a unique drainpipe.,0,1
1397,./playground/data/mscoco/val2017/000000463647.jpg,A couple of signs and vehicles on a road.,77,0
1398,./playground/data/mscoco/val2017/000000356169.jpg,A wet road in a rural neighborhood. ,14,0
1399,./playground/data/mscoco/val2017/000000419201.jpg,A herd of animals grazing on top of a grass field.,61,0
1400,./playground/data/mscoco/val2017/000000351589.jpg,A wooden bench sitting outside of a home.,0,1
1401,./playground/data/mscoco/val2017/000000108440.jpg,A train that is on a rail over a bridge.,3,1
1402,./playground/data/mscoco/val2017/000000192716.jpg,a street sign attached to a wooden pole,91,0
1403,./playground/data/mscoco/val2017/000000055299.jpg,A bird is perched on a large rock near the shore.,1,1
1404,./playground/data/mscoco/val2017/000000579818.jpg,A train driving over a small bridge on a green hillside.,1,1
1405,./playground/data/mscoco/val2017/000000131444.jpg,A man wearing a hat and a gray jacket.,0,1
1406,./playground/data/mscoco/val2017/000000271457.jpg, A bench sitting on to of a field of tall grass near water.,0,1
1407,./playground/data/mscoco/val2017/000000278848.jpg,A group of people standing outside of a bus.,14,0
1408,./playground/data/mscoco/val2017/000000078032.jpg,Benches on a paved deck overlooking a waterway,0,1
1409,./playground/data/mscoco/val2017/000000489046.jpg,A bird sitting inside of a green bush outside,1,1
1410,./playground/data/mscoco/val2017/000000400367.jpg,The car lights are streaking by on the street.,2,1
1411,./playground/data/mscoco/val2017/000000259571.jpg,An orange truck driving down a street full of men in the back.,0,1
1412,./playground/data/mscoco/val2017/000000373705.jpg,"A number of young people are enjoying themselves around a fountain, not far from a fire hydrant.",1,1
1413,./playground/data/mscoco/val2017/000000106048.jpg,A white bus driving past a tall building.,81,0
1414,./playground/data/mscoco/val2017/000000289659.jpg,A giraffe  standing on top of a dirt and grass field.,33,0
1415,./playground/data/mscoco/val2017/000000324818.jpg,a couple of birds are standing on a branch,0,1
1416,./playground/data/mscoco/val2017/000000293474.jpg,a yellow and black fire hydrant on the sidewalk,0,1
1417,./playground/data/mscoco/val2017/000000153527.jpg,A row of wooden benches sitting on the side of a road.,0,1
1418,./playground/data/mscoco/val2017/000000013659.jpg,A man sitting in front of a laptop computer in an office.,162,0
1419,./playground/data/mscoco/val2017/000000101068.jpg,A baseball player holding a bat while standing on a field.,95,0
1420,./playground/data/mscoco/val2017/000000128051.jpg,A green bus with a smaller bus sitting on top of it.,0,1
1421,./playground/data/mscoco/val2017/000000109441.jpg,A square reflective glass building sitting next to a street light.,1,1
1422,./playground/data/mscoco/val2017/000000076417.jpg,A dog is sticking it head outside of a car window ,1,1
1423,./playground/data/mscoco/val2017/000000028993.jpg,a couple of yellow poles are on the street,15,0
1424,./playground/data/mscoco/val2017/000000364587.jpg,Old rusted transit train cars sit on the tracks. ,27,0
1425,./playground/data/mscoco/val2017/000000169169.jpg,"A banner in a metropolitan area reading ""spring in the city"".",0,1
